service_id,uav_type,mask,box_ids,mass_kg,volume_m3,energy_kwh,time_s,reserve_limit
S001,C,27314,"['S001-MED-02', 'S001-WAT-03', 'S001-WAT-04', 'S001-WAT-06', 'S001-WAT-08', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",79.0,0.218,3.037670039778408,1626.170391878965,0.620291245027699
S001,C,27328,"['S001-WAT-05', 'S001-WAT-06', 'S001-WAT-08', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",62.0,0.17900000000000002,2.521154650832634,1494.170391878965,0.6848556686459207
S001,C,27329,"['S001-MED-01', 'S001-WAT-05', 'S001-WAT-06', 'S001-WAT-08', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",65.0,0.191,2.5889847934314116,1560.170391878965,0.6763769008210736
S001,C,27330,"['S001-MED-02', 'S001-WAT-05', 'S001-WAT-06', 'S001-WAT-08', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",65.0,0.191,2.5889847934314116,1560.170391878965,0.6763769008210736
S001,C,27331,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-05', 'S001-WAT-06', 'S001-WAT-08', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",68.0,0.203,2.6647574707646875,1626.170391878965,0.6669053161544141
S001,C,27332,"['S001-WAT-01', 'S001-WAT-05', 'S001-WAT-06', 'S001-WAT-08', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",76.0,0.20600000000000002,2.917555936277246,1560.170391878965,0.6353055079653442
S001,C,27333,"['S001-MED-01', 'S001-WAT-01', 'S001-WAT-05', 'S001-WAT-06', 'S001-WAT-08', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",79.0,0.218,3.037670039778408,1626.170391878965,0.620291245027699
S001,C,27334,"['S001-MED-02', 'S001-WAT-01', 'S001-WAT-05', 'S001-WAT-06', 'S001-WAT-08', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",79.0,0.218,3.037670039778408,1626.170391878965,0.620291245027699
S001,C,27336,"['S001-WAT-02', 'S001-WAT-05', 'S001-WAT-06', 'S001-WAT-08', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",76.0,0.20600000000000002,2.917555936277246,1560.170391878965,0.6353055079653442
S001,C,27337,"['S001-MED-01', 'S001-WAT-02', 'S001-WAT-05', 'S001-WAT-06', 'S001-WAT-08', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",79.0,0.218,3.037670039778408,1626.170391878965,0.620291245027699
S001,C,27338,"['S001-MED-02', 'S001-WAT-02', 'S001-WAT-05', 'S001-WAT-06', 'S001-WAT-08', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",79.0,0.218,3.037670039778408,1626.170391878965,0.620291245027699
S001,C,27344,"['S001-WAT-03', 'S001-WAT-05', 'S001-WAT-06', 'S001-WAT-08', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",76.0,0.20600000000000002,2.917555936277246,1560.170391878965,0.6353055079653442
S001,C,27345,"['S001-MED-01', 'S001-WAT-03', 'S001-WAT-05', 'S001-WAT-06', 'S001-WAT-08', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",79.0,0.218,3.037670039778408,1626.170391878965,0.620291245027699
S001,C,27346,"['S001-MED-02', 'S001-WAT-03', 'S001-WAT-05', 'S001-WAT-06', 'S001-WAT-08', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",79.0,0.218,3.037670039778408,1626.170391878965,0.620291245027699
S001,C,27360,"['S001-WAT-04', 'S001-WAT-05', 'S001-WAT-06', 'S001-WAT-08', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",76.0,0.20600000000000002,2.917555936277246,1560.170391878965,0.6353055079653442
S001,C,27361,"['S001-MED-01', 'S001-WAT-04', 'S001-WAT-05', 'S001-WAT-06', 'S001-WAT-08', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",79.0,0.218,3.037670039778408,1626.170391878965,0.620291245027699
S001,C,27362,"['S001-MED-02', 'S001-WAT-04', 'S001-WAT-05', 'S001-WAT-06', 'S001-WAT-08', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",79.0,0.218,3.037670039778408,1626.170391878965,0.620291245027699
S001,C,27392,"['S001-WAT-07', 'S001-WAT-08', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",48.0,0.15200000000000002,2.2814230167981604,1428.170391878965,0.71482212290023
S001,C,27393,"['S001-MED-01', 'S001-WAT-07', 'S001-WAT-08', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",51.0,0.164,2.324206637117009,1494.170391878965,0.7094741703603739
S001,C,27394,"['S001-MED-02', 'S001-WAT-07', 'S001-WAT-08', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",51.0,0.164,2.324206637117009,1494.170391878965,0.7094741703603739
S001,C,27395,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-07', 'S001-WAT-08', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",54.0,0.17600000000000002,2.37113940355839,1560.170391878965,0.7036075745552013
S001,C,27396,"['S001-WAT-01', 'S001-WAT-07', 'S001-WAT-08', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",62.0,0.17900000000000002,2.521154650832634,1494.170391878965,0.6848556686459207
S001,C,27397,"['S001-MED-01', 'S001-WAT-01', 'S001-WAT-07', 'S001-WAT-08', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",65.0,0.191,2.5889847934314116,1560.170391878965,0.6763769008210736
S001,C,27398,"['S001-MED-02', 'S001-WAT-01', 'S001-WAT-07', 'S001-WAT-08', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",65.0,0.191,2.5889847934314116,1560.170391878965,0.6763769008210736
S001,C,27399,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-01', 'S001-WAT-07', 'S001-WAT-08', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",68.0,0.203,2.6647574707646875,1626.170391878965,0.6669053161544141
S001,C,27400,"['S001-WAT-02', 'S001-WAT-07', 'S001-WAT-08', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",62.0,0.17900000000000002,2.521154650832634,1494.170391878965,0.6848556686459207
S001,C,27401,"['S001-MED-01', 'S001-WAT-02', 'S001-WAT-07', 'S001-WAT-08', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",65.0,0.191,2.5889847934314116,1560.170391878965,0.6763769008210736
S001,C,27402,"['S001-MED-02', 'S001-WAT-02', 'S001-WAT-07', 'S001-WAT-08', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",65.0,0.191,2.5889847934314116,1560.170391878965,0.6763769008210736
S001,C,27403,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-02', 'S001-WAT-07', 'S001-WAT-08', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",68.0,0.203,2.6647574707646875,1626.170391878965,0.6669053161544141
S001,C,27404,"['S001-WAT-01', 'S001-WAT-02', 'S001-WAT-07', 'S001-WAT-08', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",76.0,0.20600000000000002,2.917555936277246,1560.170391878965,0.6353055079653442
S001,C,27405,"['S001-MED-01', 'S001-WAT-01', 'S001-WAT-02', 'S001-WAT-07', 'S001-WAT-08', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",79.0,0.218,3.037670039778408,1626.170391878965,0.620291245027699
S001,C,27406,"['S001-MED-02', 'S001-WAT-01', 'S001-WAT-02', 'S001-WAT-07', 'S001-WAT-08', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",79.0,0.218,3.037670039778408,1626.170391878965,0.620291245027699
S001,C,27408,"['S001-WAT-03', 'S001-WAT-07', 'S001-WAT-08', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",62.0,0.17900000000000002,2.521154650832634,1494.170391878965,0.6848556686459207
S001,C,27409,"['S001-MED-01', 'S001-WAT-03', 'S001-WAT-07', 'S001-WAT-08', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",65.0,0.191,2.5889847934314116,1560.170391878965,0.6763769008210736
S001,C,27410,"['S001-MED-02', 'S001-WAT-03', 'S001-WAT-07', 'S001-WAT-08', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",65.0,0.191,2.5889847934314116,1560.170391878965,0.6763769008210736
S001,C,27411,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-03', 'S001-WAT-07', 'S001-WAT-08', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",68.0,0.203,2.6647574707646875,1626.170391878965,0.6669053161544141
S001,C,27412,"['S001-WAT-01', 'S001-WAT-03', 'S001-WAT-07', 'S001-WAT-08', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",76.0,0.20600000000000002,2.917555936277246,1560.170391878965,0.6353055079653442
S001,C,27413,"['S001-MED-01', 'S001-WAT-01', 'S001-WAT-03', 'S001-WAT-07', 'S001-WAT-08', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",79.0,0.218,3.037670039778408,1626.170391878965,0.620291245027699
S001,C,27414,"['S001-MED-02', 'S001-WAT-01', 'S001-WAT-03', 'S001-WAT-07', 'S001-WAT-08', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",79.0,0.218,3.037670039778408,1626.170391878965,0.620291245027699
S001,C,27416,"['S001-WAT-02', 'S001-WAT-03', 'S001-WAT-07', 'S001-WAT-08', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",76.0,0.20600000000000002,2.917555936277246,1560.170391878965,0.6353055079653442
S001,C,27417,"['S001-MED-01', 'S001-WAT-02', 'S001-WAT-03', 'S001-WAT-07', 'S001-WAT-08', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",79.0,0.218,3.037670039778408,1626.170391878965,0.620291245027699
S001,C,27418,"['S001-MED-02', 'S001-WAT-02', 'S001-WAT-03', 'S001-WAT-07', 'S001-WAT-08', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",79.0,0.218,3.037670039778408,1626.170391878965,0.620291245027699
S001,C,27424,"['S001-WAT-04', 'S001-WAT-07', 'S001-WAT-08', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",62.0,0.17900000000000002,2.521154650832634,1494.170391878965,0.6848556686459207
S001,C,27425,"['S001-MED-01', 'S001-WAT-04', 'S001-WAT-07', 'S001-WAT-08', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",65.0,0.191,2.5889847934314116,1560.170391878965,0.6763769008210736
S001,C,27426,"['S001-MED-02', 'S001-WAT-04', 'S001-WAT-07', 'S001-WAT-08', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",65.0,0.191,2.5889847934314116,1560.170391878965,0.6763769008210736
S001,C,27427,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-04', 'S001-WAT-07', 'S001-WAT-08', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",68.0,0.203,2.6647574707646875,1626.170391878965,0.6669053161544141
S001,C,27428,"['S001-WAT-01', 'S001-WAT-04', 'S001-WAT-07', 'S001-WAT-08', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",76.0,0.20600000000000002,2.917555936277246,1560.170391878965,0.6353055079653442
S001,C,27429,"['S001-MED-01', 'S001-WAT-01', 'S001-WAT-04', 'S001-WAT-07', 'S001-WAT-08', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",79.0,0.218,3.037670039778408,1626.170391878965,0.620291245027699
S001,C,27430,"['S001-MED-02', 'S001-WAT-01', 'S001-WAT-04', 'S001-WAT-07', 'S001-WAT-08', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",79.0,0.218,3.037670039778408,1626.170391878965,0.620291245027699
S001,C,27432,"['S001-WAT-02', 'S001-WAT-04', 'S001-WAT-07', 'S001-WAT-08', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",76.0,0.20600000000000002,2.917555936277246,1560.170391878965,0.6353055079653442
S001,C,27433,"['S001-MED-01', 'S001-WAT-02', 'S001-WAT-04', 'S001-WAT-07', 'S001-WAT-08', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",79.0,0.218,3.037670039778408,1626.170391878965,0.620291245027699
S001,C,27434,"['S001-MED-02', 'S001-WAT-02', 'S001-WAT-04', 'S001-WAT-07', 'S001-WAT-08', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",79.0,0.218,3.037670039778408,1626.170391878965,0.620291245027699
S001,C,27440,"['S001-WAT-03', 'S001-WAT-04', 'S001-WAT-07', 'S001-WAT-08', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",76.0,0.20600000000000002,2.917555936277246,1560.170391878965,0.6353055079653442
S001,C,27441,"['S001-MED-01', 'S001-WAT-03', 'S001-WAT-04', 'S001-WAT-07', 'S001-WAT-08', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",79.0,0.218,3.037670039778408,1626.170391878965,0.620291245027699
S001,C,27442,"['S001-MED-02', 'S001-WAT-03', 'S001-WAT-04', 'S001-WAT-07', 'S001-WAT-08', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",79.0,0.218,3.037670039778408,1626.170391878965,0.620291245027699
S001,C,27456,"['S001-WAT-05', 'S001-WAT-07', 'S001-WAT-08', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",62.0,0.17900000000000002,2.521154650832634,1494.170391878965,0.6848556686459207
S001,C,27457,"['S001-MED-01', 'S001-WAT-05', 'S001-WAT-07', 'S001-WAT-08', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",65.0,0.191,2.5889847934314116,1560.170391878965,0.6763769008210736
S001,C,27458,"['S001-MED-02', 'S001-WAT-05', 'S001-WAT-07', 'S001-WAT-08', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",65.0,0.191,2.5889847934314116,1560.170391878965,0.6763769008210736
S001,C,27459,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-05', 'S001-WAT-07', 'S001-WAT-08', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",68.0,0.203,2.6647574707646875,1626.170391878965,0.6669053161544141
S001,C,27460,"['S001-WAT-01', 'S001-WAT-05', 'S001-WAT-07', 'S001-WAT-08', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",76.0,0.20600000000000002,2.917555936277246,1560.170391878965,0.6353055079653442
S001,C,27461,"['S001-MED-01', 'S001-WAT-01', 'S001-WAT-05', 'S001-WAT-07', 'S001-WAT-08', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",79.0,0.218,3.037670039778408,1626.170391878965,0.620291245027699
S001,C,27462,"['S001-MED-02', 'S001-WAT-01', 'S001-WAT-05', 'S001-WAT-07', 'S001-WAT-08', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",79.0,0.218,3.037670039778408,1626.170391878965,0.620291245027699
S001,C,27464,"['S001-WAT-02', 'S001-WAT-05', 'S001-WAT-07', 'S001-WAT-08', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",76.0,0.20600000000000002,2.917555936277246,1560.170391878965,0.6353055079653442
S001,C,27465,"['S001-MED-01', 'S001-WAT-02', 'S001-WAT-05', 'S001-WAT-07', 'S001-WAT-08', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",79.0,0.218,3.037670039778408,1626.170391878965,0.620291245027699
S001,C,27466,"['S001-MED-02', 'S001-WAT-02', 'S001-WAT-05', 'S001-WAT-07', 'S001-WAT-08', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",79.0,0.218,3.037670039778408,1626.170391878965,0.620291245027699
S001,C,27472,"['S001-WAT-03', 'S001-WAT-05', 'S001-WAT-07', 'S001-WAT-08', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",76.0,0.20600000000000002,2.917555936277246,1560.170391878965,0.6353055079653442
S001,C,27473,"['S001-MED-01', 'S001-WAT-03', 'S001-WAT-05', 'S001-WAT-07', 'S001-WAT-08', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",79.0,0.218,3.037670039778408,1626.170391878965,0.620291245027699
S001,C,27474,"['S001-MED-02', 'S001-WAT-03', 'S001-WAT-05', 'S001-WAT-07', 'S001-WAT-08', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",79.0,0.218,3.037670039778408,1626.170391878965,0.620291245027699
S001,C,27488,"['S001-WAT-04', 'S001-WAT-05', 'S001-WAT-07', 'S001-WAT-08', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",76.0,0.20600000000000002,2.917555936277246,1560.170391878965,0.6353055079653442
S001,C,27489,"['S001-MED-01', 'S001-WAT-04', 'S001-WAT-05', 'S001-WAT-07', 'S001-WAT-08', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",79.0,0.218,3.037670039778408,1626.170391878965,0.620291245027699
S001,C,27490,"['S001-MED-02', 'S001-WAT-04', 'S001-WAT-05', 'S001-WAT-07', 'S001-WAT-08', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",79.0,0.218,3.037670039778408,1626.170391878965,0.620291245027699
S001,C,27520,"['S001-WAT-06', 'S001-WAT-07', 'S001-WAT-08', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",62.0,0.17900000000000002,2.521154650832634,1494.170391878965,0.6848556686459207
S001,C,27521,"['S001-MED-01', 'S001-WAT-06', 'S001-WAT-07', 'S001-WAT-08', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",65.0,0.191,2.5889847934314116,1560.170391878965,0.6763769008210736
S001,C,27522,"['S001-MED-02', 'S001-WAT-06', 'S001-WAT-07', 'S001-WAT-08', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",65.0,0.191,2.5889847934314116,1560.170391878965,0.6763769008210736
S001,C,27523,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-06', 'S001-WAT-07', 'S001-WAT-08', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",68.0,0.203,2.6647574707646875,1626.170391878965,0.6669053161544141
S001,C,27524,"['S001-WAT-01', 'S001-WAT-06', 'S001-WAT-07', 'S001-WAT-08', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",76.0,0.20600000000000002,2.917555936277246,1560.170391878965,0.6353055079653442
S001,C,27525,"['S001-MED-01', 'S001-WAT-01', 'S001-WAT-06', 'S001-WAT-07', 'S001-WAT-08', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",79.0,0.218,3.037670039778408,1626.170391878965,0.620291245027699
S001,C,27526,"['S001-MED-02', 'S001-WAT-01', 'S001-WAT-06', 'S001-WAT-07', 'S001-WAT-08', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",79.0,0.218,3.037670039778408,1626.170391878965,0.620291245027699
S001,C,27528,"['S001-WAT-02', 'S001-WAT-06', 'S001-WAT-07', 'S001-WAT-08', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",76.0,0.20600000000000002,2.917555936277246,1560.170391878965,0.6353055079653442
S001,C,27529,"['S001-MED-01', 'S001-WAT-02', 'S001-WAT-06', 'S001-WAT-07', 'S001-WAT-08', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",79.0,0.218,3.037670039778408,1626.170391878965,0.620291245027699
S001,C,27530,"['S001-MED-02', 'S001-WAT-02', 'S001-WAT-06', 'S001-WAT-07', 'S001-WAT-08', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",79.0,0.218,3.037670039778408,1626.170391878965,0.620291245027699
S001,C,27536,"['S001-WAT-03', 'S001-WAT-06', 'S001-WAT-07', 'S001-WAT-08', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",76.0,0.20600000000000002,2.917555936277246,1560.170391878965,0.6353055079653442
S001,C,27537,"['S001-MED-01', 'S001-WAT-03', 'S001-WAT-06', 'S001-WAT-07', 'S001-WAT-08', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",79.0,0.218,3.037670039778408,1626.170391878965,0.620291245027699
S001,C,27538,"['S001-MED-02', 'S001-WAT-03', 'S001-WAT-06', 'S001-WAT-07', 'S001-WAT-08', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",79.0,0.218,3.037670039778408,1626.170391878965,0.620291245027699
S001,C,27552,"['S001-WAT-04', 'S001-WAT-06', 'S001-WAT-07', 'S001-WAT-08', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",76.0,0.20600000000000002,2.917555936277246,1560.170391878965,0.6353055079653442
S001,C,27553,"['S001-MED-01', 'S001-WAT-04', 'S001-WAT-06', 'S001-WAT-07', 'S001-WAT-08', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",79.0,0.218,3.037670039778408,1626.170391878965,0.620291245027699
S001,C,27554,"['S001-MED-02', 'S001-WAT-04', 'S001-WAT-06', 'S001-WAT-07', 'S001-WAT-08', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",79.0,0.218,3.037670039778408,1626.170391878965,0.620291245027699
S001,C,27584,"['S001-WAT-05', 'S001-WAT-06', 'S001-WAT-07', 'S001-WAT-08', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",76.0,0.20600000000000002,2.917555936277246,1560.170391878965,0.6353055079653442
S001,C,27585,"['S001-MED-01', 'S001-WAT-05', 'S001-WAT-06', 'S001-WAT-07', 'S001-WAT-08', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",79.0,0.218,3.037670039778408,1626.170391878965,0.620291245027699
S001,C,27586,"['S001-MED-02', 'S001-WAT-05', 'S001-WAT-06', 'S001-WAT-07', 'S001-WAT-08', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",79.0,0.218,3.037670039778408,1626.170391878965,0.620291245027699
S001,C,27648,"['S001-FOD-01', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",28.0,0.126,2.074687768651514,1362.170391878965,0.7406640289185608
S001,C,27649,"['S001-MED-01', 'S001-FOD-01', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",31.0,0.138,2.0986910606390814,1428.170391878965,0.7376636174201148
S001,C,27650,"['S001-MED-02', 'S001-FOD-01', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",31.0,0.138,2.0986910606390814,1428.170391878965,0.7376636174201148
S001,C,27651,"['S001-MED-01', 'S001-MED-02', 'S001-FOD-01', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",34.0,0.15000000000000002,2.1248433981096397,1494.170391878965,0.734394575236295
S001,C,27652,"['S001-WAT-01', 'S001-FOD-01', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",42.0,0.15300000000000002,2.20652579876825,1428.170391878965,0.7241842751539688
S001,C,27653,"['S001-MED-01', 'S001-WAT-01', 'S001-FOD-01', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",45.0,0.165,2.24232572258651,1494.170391878965,0.7197092846766863
S001,C,27654,"['S001-MED-02', 'S001-WAT-01', 'S001-FOD-01', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",45.0,0.165,2.24232572258651,1494.170391878965,0.7197092846766863
S001,C,27655,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-01', 'S001-FOD-01', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",48.0,0.17700000000000002,2.2814230167981604,1560.170391878965,0.71482212290023
S001,C,27656,"['S001-WAT-02', 'S001-FOD-01', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",42.0,0.15300000000000002,2.20652579876825,1428.170391878965,0.7241842751539688
S001,C,27657,"['S001-MED-01', 'S001-WAT-02', 'S001-FOD-01', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",45.0,0.165,2.24232572258651,1494.170391878965,0.7197092846766863
S001,C,27658,"['S001-MED-02', 'S001-WAT-02', 'S001-FOD-01', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",45.0,0.165,2.24232572258651,1494.170391878965,0.7197092846766863
S001,C,27659,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-02', 'S001-FOD-01', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",48.0,0.17700000000000002,2.2814230167981604,1560.170391878965,0.71482212290023
S001,C,27660,"['S001-WAT-01', 'S001-WAT-02', 'S001-FOD-01', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",56.0,0.18000000000000002,2.4050019348689013,1494.170391878965,0.6993747581413874
S001,C,27661,"['S001-MED-01', 'S001-WAT-01', 'S001-WAT-02', 'S001-FOD-01', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",59.0,0.192,2.46013411452641,1560.170391878965,0.6924832356841988
S001,C,27662,"['S001-MED-02', 'S001-WAT-01', 'S001-WAT-02', 'S001-FOD-01', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",59.0,0.192,2.46013411452641,1560.170391878965,0.6924832356841988
S001,C,27663,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-01', 'S001-WAT-02', 'S001-FOD-01', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",62.0,0.20400000000000001,2.521154650832634,1626.170391878965,0.6848556686459207
S001,C,27664,"['S001-WAT-03', 'S001-FOD-01', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",42.0,0.15300000000000002,2.20652579876825,1428.170391878965,0.7241842751539688
S001,C,27665,"['S001-MED-01', 'S001-WAT-03', 'S001-FOD-01', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",45.0,0.165,2.24232572258651,1494.170391878965,0.7197092846766863
S001,C,27666,"['S001-MED-02', 'S001-WAT-03', 'S001-FOD-01', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",45.0,0.165,2.24232572258651,1494.170391878965,0.7197092846766863
S001,C,27667,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-03', 'S001-FOD-01', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",48.0,0.17700000000000002,2.2814230167981604,1560.170391878965,0.71482212290023
S001,C,27668,"['S001-WAT-01', 'S001-WAT-03', 'S001-FOD-01', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",56.0,0.18000000000000002,2.4050019348689013,1494.170391878965,0.6993747581413874
S001,C,27669,"['S001-MED-01', 'S001-WAT-01', 'S001-WAT-03', 'S001-FOD-01', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",59.0,0.192,2.46013411452641,1560.170391878965,0.6924832356841988
S001,C,27670,"['S001-MED-02', 'S001-WAT-01', 'S001-WAT-03', 'S001-FOD-01', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",59.0,0.192,2.46013411452641,1560.170391878965,0.6924832356841988
S001,C,27671,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-01', 'S001-WAT-03', 'S001-FOD-01', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",62.0,0.20400000000000001,2.521154650832634,1626.170391878965,0.6848556686459207
S001,C,27672,"['S001-WAT-02', 'S001-WAT-03', 'S001-FOD-01', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",56.0,0.18000000000000002,2.4050019348689013,1494.170391878965,0.6993747581413874
