atomic_task_id,parent_gap_id,pareto_id,transport_sortie_id,service_start_s,service_end_s,service_duration_s,site_id,min_access_margin_db,backhaul_margin_db,min_twohop_margin_db,outbound_time_s,return_time_s,horizontal_time_s,flight_energy_kwh,setup_energy_kwh,service_energy_kwh,total_energy_kwh,energy_margin_kwh,return_soc,climb_out_m,climb_back_m,desc_out_m,desc_back_m,cruise_alt_m,horizontal_distance_m,max_dem_on_route_m,setup_time_s,earliest_ready_s,required_transport_shift_s,as_is_timing_feasible,candidate_source
P03_G014_E52_A000,P03_G014,P03,M014,6368.289013241872,6389.232068100667,20.943054858794312,E52_231555d7070bcf1a0911e332,7.597897845457851,5.981962334569488,5.981962334569488,303.4113952968874,335.0249979987103,417.14117438283733,0.1669828432889251,0.009166666666666667,0.006399266762409374,0.18254877671800113,2.3774512232819993,0.9429535072756247,379.363232421875,0.0,0.0,379.363232421875,507.063232421875,3128.55880787128,326.2397766113281,30.0,513.4113952968873,0.0,1,E5_REVALIDATED
P03_G015_E52_A000,P03_G015,P03,M017,2986.7251051508374,3887.383813177553,900.6587080267154,E52_96da4f081c74d8211b4b244f,6.937264214523168,12.47027426673894,6.937264214523168,406.4445801679392,437.368205859671,627.3474061854878,0.23339590098708082,0.009166666666666667,0.27520127189705196,0.5177638395507994,2.042236160449201,0.8381988001403752,371.08350830078126,0.0,0.0,371.08350830078126,498.78350830078125,4705.105546391158,251.37640380859375,30.0,616.4445801679392,0.0,1,E52_EXISTING_SITE
P03_G016_E52_A000,P03_G016,P03,M019,5123.593339776678,6119.514573210624,995.9212334339463,E52_189eb019491ad876aa165071,4.910998135102375,3.8094716871601975,3.8094716871601975,403.09916814168594,448.35288467407526,534.676037089036,0.21908171065325852,0.009166666666666667,0.3043092657714836,0.5325576430914087,2.0274423569085918,0.8335757365339348,543.0445983886718,0.0,0.0,543.0445983886718,670.7445983886719,4010.07027816777,391.87322998046875,30.0,613.0991681416859,0.0,1,E5_REVALIDATED
P03_G017_E52_A000,P03_G017,P03,M020,2502.56368944498,2923.5285106228607,420.9648211778808,E52_dbec4f1422e98765afb262aa,10.873853311460351,16.38523852602286,10.873853311460351,322.5402116809159,364.1002534899979,395.72017250733956,0.1707521496628321,0.009166666666666667,0.12862813980435248,0.3085469561338512,2.2514530438661495,0.9035790762081715,498.7205017089844,0.0,0.0,498.7205017089844,626.4205017089844,2967.901293805047,326.4205017089844,30.0,532.540211680916,0.0,1,E5_REVALIDATED
P03_G017_E52_A000,P03_G017,P03,M020,2502.56368944498,2923.5285106228607,420.9648211778808,E52_9026ce0d2a5dd9a75ef73c8e,0.8353766427972573,6.720084116703532,0.8353766427972573,248.61637070099954,267.37077642202814,384.70630707582717,0.14290187810434732,0.009166666666666667,0.12862813980435248,0.28069668457536645,2.279303315424634,0.912282286070198,225.05286865234376,0.0,0.0,225.05286865234376,352.75286865234375,2885.297303068704,302.75286865234375,30.0,458.61637070099954,0.0,1,E5_REVALIDATED
P03_G018_E52_A000,P03_G018,P03,M021,5315.624044076422,6083.182395741032,767.5583516646102,E52_b677873645e212a13901ede2,1.2512697614083237,9.230718628911887,1.2512697614083237,575.9444140089429,616.0268887810784,911.3939793850733,0.3339048259552679,0.009166666666666667,0.23453171856418648,0.577603211186121,1.9823967888138796,0.8194989965043372,480.989697265625,0.0,0.0,480.989697265625,608.689697265625,6835.45484538805,390.4056396484375,30.0,785.9444140089429,0.0,1,E52_EXISTING_SITE
P03_G019_E52_A000,P03_G019,P03,M022,7355.713579944701,7376.656634803497,20.94305485879522,E52_01234cac2d25748209cb57e8,7.665571921562076,5.963634638729843,5.963634638729843,275.78386787661753,295.55487261701467,419.772700963196,0.15719547582798327,0.009166666666666667,0.006399266762409652,0.17276140925705957,2.3872385907429408,0.9460120596071688,248.53977661132814,11.2877197265625,11.2877197265625,248.53977661132814,376.2397766113281,3148.2952572239697,326.2397766113281,30.0,485.78386787661753,0.0,1,E5_REVALIDATED
P03_G019_E52_A000,P03_G019,P03,M022,7355.713579944701,7376.656634803497,20.94305485879522,E52_6aa461eda22a4c53e6730e81,7.084600655325886,6.478254834226846,6.478254834226846,265.8104536255181,288.3542041341444,395.1560268799425,0.15046620221455187,0.009166666666666667,0.006399266762409652,0.16603213564362818,2.393967864356372,0.9481149576113662,271.555615234375,1.030609130859375,1.030609130859375,271.555615234375,399.255615234375,2963.670201599569,349.255615234375,30.0,475.8104536255181,0.0,1,E5_REVALIDATED
P03_G020_E52_A000,P03_G020,P03,M022,7388.624094722808,7931.620015515035,542.9959207922275,E52_aaa387ee3ee3170bd804334d,0.0961803787852773,18.409477866986336,0.0961803787852773,263.5215778829557,299.2286101502083,312.8009621623957,0.13801933350380158,0.009166666666666667,0.1659154202420695,0.31310142041253775,2.2468985795874628,0.9021558061210819,428.48438720703126,0.0,0.0,428.48438720703126,556.1843872070312,2346.0072162179677,386.9435729980469,30.0,473.5215778829557,0.0,1,E5_REVALIDATED
P03_G021_E52_A000,P03_G021,P03,M022,7943.587475434347,7964.530530293142,20.94305485879522,E52_8ca7795ffa642a3b129c0a3d,7.894746809915375,15.730152054416479,7.894746809915375,330.94608252023,369.9122522589995,428.0951466078428,0.17832668261553564,0.009166666666666667,0.006399266762409652,0.19389261604461194,2.3661073839553888,0.9394085574860588,467.5940368652344,0.0,0.0,467.5940368652344,595.2940368652344,3210.713599558821,335.390380859375,30.0,540.94608252023,0.0,1,E5_REVALIDATED
P03_G021_E52_A000,P03_G021,P03,M022,7943.587475434347,7964.530530293142,20.94305485879522,E52_1eac4bbcd37cec5d48241661,7.6476739464814045,6.04580255430777,6.04580255430777,275.66392246828667,298.30930922772677,415.4555243799327,0.1568759382441215,0.009166666666666667,0.006399266762409652,0.1724418716731978,2.387558128326803,0.9461119151021257,271.74464111328126,0.0,0.0,271.74464111328126,399.44464111328125,3115.9164328494953,326.2397766113281,30.0,485.66392246828667,0.0,1,E5_REVALIDATED
P03_G022_E52_A000,P03_G022,P03,M023,7433.603522964426,7786.218134216519,352.6146112520928,E52_beb70ec57fd2d66bf65b827f,13.06551082853818,2.43785423226241,2.43785423226241,429.6587378248194,468.09544538504076,628.6972302883107,0.2418430061920666,0.009166666666666667,0.10774335343813948,0.3587530262968728,2.2012469737031277,0.8878896792822273,461.24049072265626,0.0,0.0,461.24049072265626,588.9404907226562,4715.22922716233,538.9404907226562,30.0,639.6587378248194,0.0,1,E52_EXISTING_SITE
P03_G023_E52_A000,P03_G023,P03,M024,7659.827743478527,8395.75538315998,735.927639681453,E52_4513f74e4ba51c209cccc792,8.067504058101264,9.790974506635663,8.067504058101264,548.6050089915749,589.1156759023821,854.1460165183059,0.3160741321008959,0.009166666666666667,0.22486677879155512,0.5501075775591177,2.009892422440883,0.8280913820127758,486.1280029296875,0.0,0.0,486.1280029296875,613.8280029296875,6406.095123887295,391.8226318359375,30.0,758.6050089915749,0.0,1,E52_EXISTING_SITE
P03_G024_E52_A000,P03_G024,P03,M025,3173.532039958184,3564.4968611360646,390.96482117788037,E52_c10a50247c57c0340b451298,23.058866510073486,3.1495087650690863,3.1495087650690863,410.4813485396202,450.8988478275434,578.4577013517014,0.22790762835174688,0.009166666666666667,0.11946147313768568,0.3565357681560992,2.2034642318439013,0.888582572451219,485.00999145507814,0.0,0.0,485.00999145507814,612.7099914550781,4338.432760137761,515.4917602539062,30.0,620.4813485396203,0.0,1,E52_EXISTING_SITE
P03_G025_E52_A000,P03_G025,P03,M027,9422.176739588298,9881.142976969444,458.96623738114613,E52_2cea01313b8862fcfb6b2e63,6.264019617413027,16.460055432828085,6.264019617413027,259.5957489704318,280.08528245838755,396.2542970131293,0.148442074342722,0.009166666666666667,0.1402396836442391,0.29784842465362776,2.2621515753463726,0.9069223672957414,245.87440185546876,0.0,0.0,245.87440185546876,373.57440185546875,2971.90722759847,231.8917236328125,30.0,469.5957489704318,0.0,1,E5_REVALIDATED
P03_G025_E52_A000,P03_G025,P03,M027,9422.176739588298,9881.142976969444,458.96623738114613,E52_60b76d98beea93305f35c25d,6.004471256022072,16.79058398580294,6.004471256022072,271.8613885249859,299.0873836523459,380.3668062858116,0.15055421784231732,0.009166666666666667,0.1402396836442391,0.2999605681532231,2.2600394318467774,0.9062623224521178,326.7119415283203,0.0,0.0,326.7119415283203,454.4119415283203,2852.751047143587,241.2421875,30.0,481.8613885249859,0.0,1,E5_REVALIDATED
P03_G025_E52_A000,P03_G025,P03,M027,9422.176739588298,9881.142976969444,458.96623738114613,E52_76b4f0bdabd1ccab126282dd,5.771840641351304,17.180198899819032,5.771840641351304,244.7670432960008,265.6078646257534,364.489158613486,0.13866967590706417,0.009166666666666667,0.1402396836442391,0.2880760262179699,2.2719239737820307,0.9099762418068844,250.08985595703126,0.0,0.0,250.08985595703126,377.78985595703125,2733.6686896011447,241.2421875,30.0,454.7670432960008,0.0,1,E5_REVALIDATED
